transacao_id,cliente_id,tipo,valor,data
T001609,C0188,saque,-1062.18,2026-08-04
T001610,C0068,pix,-281.09,2026-07-13
T001611,C0119,deposito,272.09,2026-04-13
T001612,C0192,cdb_aplicacao,-1513.82,2026-07-12
T001613,C0175,compra_cartao,-1175.97,2026-06-30
T001614,C0038,cdb_aplicacao,-2378.2,2026-05-16
T001615,C0115,cdb_aplicacao,-69.2,2026-04-08
T001616,C0175,pix,-4809.2,2026-01-11
T001617,C0164,deposito,4589.38,2026-04-01
T001618,C0167,cdb_aplicacao,-3056.32,2026-08-08
T001619,C0069,pix,-1681.49,2026-07-25
T001620,C0150,deposito,1284.17,2026-04-11
T001621,C0192,cdb_aplicacao,-3868.02,2026-03-03
T001622,C0134,compra_cartao,-3854.78,2026-03-28
T001623,C0003,saque,-1573.22,2026-06-22
T001624,C0004,deposito,4160.13,2026-04-16
T001625,C0176,deposito,2631.07,2026-04-25
T001626,C0073,pix,-1104.89,2026-03-06
T001627,C0159,saque,-179.87,2026-01-24
T001628,C0169,deposito,4693.14,2026-08-17
T001629,C0164,saque,-4752.94,2026-02-01
T001630,C0155,deposito,441.07,2026-02-03
T001631,C0166,cdb_aplicacao,-3285.41,2026-05-25
T001632,C0179,saque,-4481.05,2026-02-17
T001633,C0170,pix,-1479.9,2026-08-28
T001634,C0071,deposito,3197.51,2026-07-16
T001635,C0171,cdb_aplicacao,-3464.19,2026-07-17
T001636,C0200,pix,-1294.11,2026-01-19
T001637,C0098,pix,-3887.76,2026-04-10
T001638,C0067,pix,-4979.83,2026-07-28
T001639,C0018,pix,-897.87,2026-05-06
T001640,C0046,saque,-3055.41,2026-06-15
T001641,C0139,cdb_aplicacao,-551.07,2026-07-16
T001642,C0165,cdb_aplicacao,-1099.75,2026-01-28
T001643,C0027,cdb_aplicacao,-3579.85,2026-01-09
T001644,C0187,deposito,361.36,2026-03-06
T001645,C0128,cdb_aplicacao,-103.64,2026-02-08
T001646,C0171,deposito,4665.14,2026-04-10
T001647,C0085,pix,-766.52,2026-08-20
T001648,C0132,cdb_aplicacao,-2877.45,2026-07-01
T001649,C0104,cdb_aplicacao,-2395.92,2026-08-05
T001650,C0001,deposito,2705.24,2026-04-09
T001651,C0138,cdb_aplicacao,-614.81,2026-08-28
T001652,C0078,pix,-1673.86,2026-04-13
T001653,C0166,deposito,3165.04,2026-01-24
T001654,C0088,pix,-2677.79,2026-01-21
T001655,C0075,cdb_aplicacao,-3804.66,2026-06-15
T001656,C0011,saque,-891.33,2026-04-09
T001657,C0100,saque,-1501.36,2026-08-18
T001658,C0092,deposito,3156.78,2026-05-05
T001659,C0113,deposito,4427.22,2026-07-08
T001660,C0050,saque,-708.32,2026-01-07
T001661,C0100,compra_cartao,-1200.04,2026-01-17
T001662,C0128,compra_cartao,-3220.6,2026-05-17
T001663,C0005,cdb_aplicacao,-4833.2,2026-01-10
T001664,C0185,pix,-289.71,2026-01-11
T001665,C0168,cdb_aplicacao,-599.75,2026-06-20
T001666,C0174,compra_cartao,-2297.27,2026-08-11
T001667,C0149,compra_cartao,-753.28,2026-03-01
T001668,C0037,deposito,194.02,2026-05-06
T001669,C0159,deposito,2361.39,2026-01-12
T001670,C0034,saque,-3509.47,2026-01-04
T001671,C0079,saque,-3166.98,2026-07-30
T001672,C0044,deposito,2286.36,2026-08-02
T001673,C0028,compra_cartao,-329.15,2026-01-30
T001674,C0158,cdb_aplicacao,-2978.94,2026-02-26
T001675,C0110,deposito,4024.22,2026-03-28
T001676,C0176,cdb_aplicacao,-1627.93,2026-05-28
T001677,C0055,compra_cartao,-695.27,2026-07-15
T001678,C0086,deposito,2969.5,2026-01-17
T001679,C0194,deposito,1376.73,2026-04-17
T001680,C0142,saque,-3484.52,2026-02-12
T001681,C0149,cdb_aplicacao,-1225.79,2026-01-11
T001682,C0162,saque,-508.84,2026-06-06
T001683,C0005,cdb_aplicacao,-3890.53,2026-08-14
T001684,C0002,cdb_aplicacao,-412.81,2026-02-15
T001685,C0152,deposito,3536.64,2026-08-16
T001686,C0198,pix,-2086.95,2026-05-02
T001687,C0164,saque,-1038.74,2026-03-11
T001688,C0062,compra_cartao,-2257.59,2026-08-29
T001689,C0010,saque,-3056.58,2026-06-02
T001690,C0157,saque,-3588.82,2026-01-23
T001691,C0002,pix,-1745.79,2026-05-23
T001692,C0136,saque,-967.6,2026-01-25
T001693,C0195,compra_cartao,-1815.89,2026-05-19
T001694,C0198,compra_cartao,-1104.19,2026-06-10
T001695,C0050,saque,-1389.37,2026-01-29
T001696,C0122,saque,-3429.37,2026-05-08
T001697,C0012,saque,-807.2,2026-01-14
T001698,C0112,pix,-1432.47,2026-03-06
T001699,C0195,pix,-3087.93,2026-04-27
T001700,C0014,deposito,531.06,2026-08-25
T001701,C0008,compra_cartao,-887.68,2026-05-05
T001702,C0061,compra_cartao,-589.16,2026-07-04
T001703,C0084,cdb_aplicacao,-2967.61,2026-04-18
T001704,C0084,saque,-3737.96,2026-02-28
T001705,C0026,deposito,1637.4,2026-03-02
T001706,C0097,cdb_aplicacao,-4350.73,2026-08-17
T001707,C0150,saque,-376.91,2026-05-05
T001708,C0038,deposito,4453.54,2026-02-25
T001709,C0100,compra_cartao,-2280.4,2026-04-06
T001710,C0050,saque,-2294.12,2026-06-11
T001711,C0052,pix,-4878.02,2026-03-27
T001712,C0146,saque,-170.15,2026-01-16
T001713,C0120,pix,-691.14,2026-04-28
T001714,C0088,cdb_aplicacao,-864.29,2026-02-26
T001715,C0164,pix,-3022.14,2026-06-06
T001716,C0142,saque,-2894.83,2026-08-07
T001717,C0134,saque,-441.51,2026-05-06
T001718,C0119,saque,-2961.99,2026-03-13
T001719,C0189,deposito,3652.79,2026-08-12
T001720,C0112,saque,-1246.68,2026-05-29
T001721,C0152,saque,-4460.19,2026-02-08
T001722,C0107,compra_cartao,-4492.28,2026-01-12
T001723,C0188,deposito,4956.45,2026-07-16
T001724,C0136,compra_cartao,-177.77,2026-04-11
T001725,C0179,cdb_aplicacao,-4050.49,2026-07-30
T001726,C0062,deposito,2267.68,2026-01-22
T001727,C0178,compra_cartao,-3767.86,2026-07-07
T001728,C0034,cdb_aplicacao,-4750.17,2026-04-02
T001729,C0024,pix,-1202.92,2026-01-05
T001730,C0042,cdb_aplicacao,-3348.49,2026-06-30
T001731,C0192,cdb_aplicacao,-4291.03,2026-05-30
T001732,C0119,deposito,4882.34,2026-07-17
T001733,C0104,saque,-4372.25,2026-02-17
T001734,C0181,pix,-3137.79,2026-06-12
T001735,C0019,deposito,4303.31,2026-04-09
T001736,C0076,pix,-2659.29,2026-04-20
T001737,C0157,pix,-3493.29,2026-05-19
T001738,C0176,compra_cartao,-3974.45,2026-01-21
T001739,C0189,compra_cartao,-4405.43,2026-08-27
T001740,C0173,deposito,2578.54,2026-04-04
T001741,C0094,deposito,563.72,2026-04-30
T001742,C0094,compra_cartao,-213.96,2026-02-14
T001743,C0144,compra_cartao,-3527.32,2026-07-01
T001744,C0086,saque,-700.64,2026-03-03
T001745,C0123,compra_cartao,-576.65,2026-07-08
T001746,C0180,compra_cartao,-4356.95,2026-02-23
T001747,C0069,saque,-1609.11,2026-05-09
T001748,C0017,cdb_aplicacao,-1392.96,2026-04-06
T001749,C0129,pix,-2267.53,2026-05-15
T001750,C0137,deposito,2356.12,2026-06-23
T001751,C0116,compra_cartao,-4498.26,2026-06-08
T001752,C0178,pix,-4001.52,2026-07-27
T001753,C0118,deposito,949.88,2026-01-23
T001754,C0046,deposito,1959.51,2026-03-15
T001755,C0071,deposito,555.73,2026-01-29
T001756,C0053,saque,-2486.68,2026-05-14
T001757,C0175,deposito,1472.92,2026-05-19
T001758,C0108,saque,-2374.79,2026-04-24
T001759,C0017,deposito,1464.67,2026-01-06
T001760,C0134,saque,-4176.39,2026-06-15
T001761,C0088,pix,-2064.34,2026-06-17
T001762,C0171,pix,-2435.88,2026-06-28
T001763,C0114,compra_cartao,-4211.12,2026-04-28
T001764,C0079,pix,-2840.59,2026-02-13
T001765,C0096,pix,-1141.64,2026-03-15
T001766,C0073,deposito,750.21,2026-04-27
T001767,C0042,saque,-3096.96,2026-07-02
T001768,C0045,compra_cartao,-1433.38,2026-08-03
T001769,C0030,saque,-814.66,2026-01-11
T001770,C0113,pix,-2876.88,2026-03-08
T001771,C0144,pix,-930.64,2026-07-01
T001772,C0089,deposito,3331.11,2026-02-07
T001773,C0042,pix,-2247.66,2026-05-17
T001774,C0008,pix,-616.24,2026-04-14
T001775,C0118,cdb_aplicacao,-3844.91,2026-08-26
T001776,C0190,pix,-788.71,2026-05-20
T001777,C0181,compra_cartao,-1663.09,2026-03-17
T001778,C0194,cdb_aplicacao,-4480.93,2026-05-27
T001779,C0187,saque,-3999.89,2026-08-21
T001780,C0029,cdb_aplicacao,-1700.04,2026-07-07
T001781,C0036,cdb_aplicacao,-4501.87,2026-06-23
T001782,C0008,compra_cartao,-593.21,2026-04-13
T001783,C0115,compra_cartao,-4205.98,2026-04-02
T001784,C0156,deposito,1638.57,2026-06-14
T001785,C0057,saque,-2921.32,2026-07-20
T001786,C0008,pix,-986.62,2026-05-18
T001787,C0023,cdb_aplicacao,-3388.55,2026-05-12
T001788,C0082,cdb_aplicacao,-980.31,2026-06-04
T001789,C0015,compra_cartao,-2562.66,2026-08-21
T001790,C0184,pix,-1993.81,2026-08-07
T001791,C0096,cdb_aplicacao,-1854.45,2026-01-04
T001792,C0079,pix,-1731.15,2026-04-25
T001793,C0187,compra_cartao,-447.12,2026-08-16
T001794,C0107,cdb_aplicacao,-3710.22,2026-07-25
T001795,C0187,cdb_aplicacao,-1450.28,2026-08-18
T001796,C0107,cdb_aplicacao,-3645.74,2026-02-05
T001797,C0037,compra_cartao,-2993.7,2026-02-23
T001798,C0135,pix,-2378.32,2026-03-27
T001799,C0152,deposito,4666.43,2026-07-13
T001800,C0105,cdb_aplicacao,-451.36,2026-06-13
T001801,C0143,pix,-2078.42,2026-04-29
T001802,C0036,compra_cartao,-3778.67,2026-02-21
T001803,C0075,saque,-4163.1,2026-05-22
T001804,C0078,cdb_aplicacao,-220.74,2026-08-02
T001805,C0144,compra_cartao,-1526.53,2026-07-09
T001806,C0001,cdb_aplicacao,-1130.36,2026-02-09
T001807,C0164,pix,-1507.85,2026-08-02
T001808,C0171,cdb_aplicacao,-629.64,2026-08-17
T001809,C0126,pix,-2091.61,2026-08-21
T001810,C0196,saque,-151.93,2026-03-12
T001811,C0018,cdb_aplicacao,-4971.72,2026-06-03
T001812,C0145,pix,-2909.52,2026-04-22
T001813,C0122,pix,-3143.7,2026-06-27
T001814,C0188,deposito,1872.28,2026-05-28
T001815,C0042,deposito,4227.95,2026-05-29
T001816,C0119,deposito,739.22,2026-08-13
T001817,C0014,saque,-1793.35,2026-03-11
T001818,C0092,pix,-2103.37,2026-01-13
T001819,C0164,pix,-1465.4,2026-08-28
T001820,C0197,deposito,2574.19,2026-06-10
T001821,C0154,saque,-3825.8,2026-07-12
T001822,C0081,saque,-2723.12,2026-07-31
T001823,C0179,pix,-1364.58,2026-06-26
T001824,C0149,pix,-488.21,2026-04-01
T001825,C0133,saque,-74.36,2026-03-14
T001826,C0106,pix,-3896.25,2026-03-29
T001827,C0040,saque,-521.07,2026-05-09
T001828,C0144,saque,-4159.55,2026-06-07
T001829,C0183,compra_cartao,-4231.89,2026-05-22
T001830,C0020,deposito,2092.56,2026-01-30
T001831,C0123,saque,-4617.81,2026-03-31
T001832,C0036,pix,-3458.34,2026-07-29
T001833,C0153,cdb_aplicacao,-4449.73,2026-05-14
T001834,C0078,pix,-869.31,2026-01-08
T001835,C0178,deposito,1119.57,2026-02-06
T001836,C0054,saque,-1544.07,2026-02-03
T001837,C0196,deposito,2129.78,2026-07-20
T001838,C0199,deposito,397.9,2026-05-04
T001839,C0028,cdb_aplicacao,-222.16,2026-01-09
T001840,C0121,compra_cartao,-2969.95,2026-01-31
T001841,C0078,pix,-225.97,2026-06-20
T001842,C0032,deposito,3775.21,2026-08-24
T001843,C0052,compra_cartao,-1034.95,2026-02-17
T001844,C0038,pix,-156.0,2026-08-05
T001845,C0090,pix,-4744.47,2026-04-01
T001846,C0200,saque,-4277.14,2026-07-06
T001847,C0146,compra_cartao,-1216.69,2026-01-18
T001848,C0196,deposito,4099.74,2026-01-04
T001849,C0050,compra_cartao,-1092.82,2026-03-14
T001850,C0138,saque,-4509.28,2026-01-02
T001851,C0130,deposito,4621.92,2026-08-06
T001852,C0151,cdb_aplicacao,-1838.65,2026-02-17
T001853,C0028,cdb_aplicacao,-3370.89,2026-02-16
T001854,C0109,pix,-4906.69,2026-02-24
T001855,C0029,compra_cartao,-1145.5,2026-07-14
T001856,C0029,pix,-626.84,2026-05-14
T001857,C0093,saque,-2484.12,2026-06-30
T001858,C0011,pix,-2790.09,2026-01-22
T001859,C0099,pix,-2473.63,2026-03-14
T001860,C0080,cdb_aplicacao,-3005.94,2026-06-25
T001861,C0105,cdb_aplicacao,-1137.11,2026-03-16
T001862,C0018,cdb_aplicacao,-952.04,2026-08-18
T001863,C0095,cdb_aplicacao,-4696.02,2026-02-15
T001864,C0126,deposito,4993.63,2026-06-22
T001865,C0134,deposito,1987.89,2026-06-18
T001866,C0102,deposito,604.9,2026-04-13
T001867,C0190,compra_cartao,-4888.08,2026-08-25
T001868,C0051,saque,-332.9,2026-03-28
T001869,C0104,saque,-2978.85,2026-02-01
T001870,C0186,saque,-4192.16,2026-05-08
T001871,C0197,pix,-3826.44,2026-05-29
T001872,C0165,compra_cartao,-1372.13,2026-04-13
T001873,C0155,pix,-2384.37,2026-04-14
T001874,C0038,cdb_aplicacao,-2561.96,2026-07-16
T001875,C0065,cdb_aplicacao,-549.1,2026-05-06
T001876,C0035,cdb_aplicacao,-1161.8,2026-01-08
T001877,C0018,deposito,3691.61,2026-05-08
T001878,C0098,deposito,4860.64,2026-06-04
T001879,C0160,pix,-772.16,2026-06-09
T001880,C0170,deposito,3803.26,2026-07-12
T001881,C0120,compra_cartao,-3840.18,2026-02-21
T001882,C0126,pix,-3313.85,2026-05-10
T001883,C0139,pix,-2716.77,2026-05-20
T001884,C0009,deposito,4763.38,2026-04-21
T001885,C0081,deposito,1924.31,2026-08-07
T001886,C0010,cdb_aplicacao,-2218.36,2026-01-09
T001887,C0200,saque,-2787.77,2026-03-19
T001888,C0035,saque,-2462.48,2026-03-21
T001889,C0029,cdb_aplicacao,-2442.4,2026-05-26
T001890,C0176,cdb_aplicacao,-3303.79,2026-05-19
T001891,C0144,compra_cartao,-2354.39,2026-08-07
T001892,C0101,saque,-2538.36,2026-03-09
T001893,C0097,cdb_aplicacao,-2959.32,2026-06-07
T001894,C0073,pix,-3834.69,2026-03-24
T001895,C0012,deposito,150.45,2026-02-02
T001896,C0190,pix,-1750.9,2026-05-30
T001897,C0161,deposito,3828.32,2026-03-29
T001898,C0089,cdb_aplicacao,-495.78,2026-04-02
T001899,C0170,cdb_aplicacao,-1762.83,2026-03-04
T001900,C0080,saque,-1180.76,2026-06-01
T001901,C0017,deposito,4552.84,2026-08-11
T001902,C0044,pix,-581.21,2026-01-06
T001903,C0118,compra_cartao,-1637.32,2026-06-18
T001904,C0108,cdb_aplicacao,-2844.57,2026-03-10
T001905,C0151,deposito,3482.83,2026-01-06
T001906,C0100,pix,-1894.91,2026-03-24
T001907,C0126,compra_cartao,-497.65,2026-01-26
T001908,C0129,saque,-1686.48,2026-07-27
T001909,C0077,pix,-841.47,2026-04-04
T001910,C0163,cdb_aplicacao,-1016.78,2026-08-05
T001911,C0138,deposito,4203.5,2026-02-24
T001912,C0077,pix,-1333.12,2026-05-27
T001913,C0160,cdb_aplicacao,-4024.97,2026-07-10
T001914,C0149,deposito,3591.36,2026-01-25
T001915,C0018,compra_cartao,-1690.82,2026-05-26
T001916,C0054,compra_cartao,-2381.59,2026-03-30
T001917,C0078,deposito,3261.17,2026-05-10
T001918,C0139,pix,-2170.22,2026-03-22
T001919,C0065,saque,-2077.43,2026-06-09
T001920,C0196,compra_cartao,-2271.61,2026-05-21
T001921,C0161,saque,-4405.67,2026-06-30
T001922,C0148,compra_cartao,-4314.92,2026-05-08
T001923,C0191,saque,-3307.42,2026-08-29
T001924,C0164,cdb_aplicacao,-1347.0,2026-05-17
T001925,C0112,compra_cartao,-4265.35,2026-08-28
T001926,C0016,compra_cartao,-3635.81,2026-05-14
T001927,C0038,saque,-1827.73,2026-03-03
T001928,C0196,saque,-3734.7,2026-03-18
T001929,C0017,cdb_aplicacao,-2057.2,2026-06-12
T001930,C0069,saque,-4231.38,2026-07-30
T001931,C0066,pix,-3233.75,2026-06-25
T001932,C0062,compra_cartao,-1188.29,2026-01-30
T001933,C0063,saque,-967.66,2026-07-24
T001934,C0144,pix,-2326.16,2026-04-22
T001935,C0010,cdb_aplicacao,-3238.14,2026-02-21
T001936,C0008,saque,-1370.83,2026-03-08
T001937,C0046,pix,-3296.77,2026-06-14
T001938,C0125,deposito,4819.3,2026-07-20
T001939,C0008,deposito,286.08,2026-03-22
T001940,C0017,compra_cartao,-1496.92,2026-08-19
T001941,C0172,cdb_aplicacao,-4484.9,2026-06-18
T001942,C0186,deposito,1990.51,2026-08-04
T001943,C0147,saque,-1187.85,2026-07-08
T001944,C0134,compra_cartao,-4665.35,2026-06-20
T001945,C0135,compra_cartao,-4748.88,2026-03-06
T001946,C0061,cdb_aplicacao,-4423.98,2026-06-03
T001947,C0081,deposito,3868.22,2026-03-26
T001948,C0192,compra_cartao,-3688.81,2026-07-10
T001949,C0056,saque,-4678.15,2026-02-06
T001950,C0071,deposito,884.02,2026-04-23
T001951,C0151,cdb_aplicacao,-1278.99,2026-01-15
T001952,C0180,cdb_aplicacao,-2672.02,2026-01-29
T001953,C0122,pix,-2733.27,2026-06-24
T001954,C0038,saque,-4816.94,2026-04-03
T001955,C0079,cdb_aplicacao,-3581.2,2026-01-06
T001956,C0190,compra_cartao,-183.7,2026-06-19
T001957,C0172,deposito,3456.51,2026-03-03
T001958,C0080,pix,-2768.11,2026-06-13
T001959,C0176,pix,-4516.75,2026-02-01
T001960,C0114,compra_cartao,-4336.1,2026-04-10
T001961,C0101,deposito,4549.85,2026-08-26
T001962,C0194,pix,-1511.43,2026-03-02
T001963,C0042,pix,-1059.83,2026-08-23
T001964,C0197,cdb_aplicacao,-3160.45,2026-06-14
T001965,C0071,cdb_aplicacao,-3948.69,2026-08-10
T001966,C0126,deposito,4117.76,2026-05-01
T001967,C0086,cdb_aplicacao,-4633.22,2026-07-03
T001968,C0026,cdb_aplicacao,-4385.04,2026-07-31
T001969,C0130,saque,-3495.43,2026-01-17
T001970,C0187,pix,-2110.14,2026-07-28
T001971,C0117,compra_cartao,-3691.55,2026-06-27
T001972,C0165,deposito,3812.26,2026-06-14
T001973,C0165,saque,-3154.48,2026-02-04
T001974,C0161,deposito,2009.3,2026-03-20
T001975,C0029,pix,-2883.29,2026-02-10
T001976,C0197,saque,-2586.67,2026-08-01
T001977,C0176,saque,-4236.33,2026-04-16
T001978,C0189,pix,-2262.93,2026-02-04
T001979,C0152,pix,-875.66,2026-07-31
T001980,C0051,pix,-3999.65,2026-01-22
T001981,C0101,cdb_aplicacao,-1844.32,2026-08-13
T001982,C0147,cdb_aplicacao,-4724.34,2026-02-27
T001983,C0143,deposito,4741.06,2026-06-15
T001984,C0023,compra_cartao,-3136.87,2026-04-29
T001985,C0044,saque,-1316.3,2026-01-13
T001986,C0154,cdb_aplicacao,-3093.84,2026-03-08
T001987,C0095,saque,-454.42,2026-02-13
T001988,C0184,compra_cartao,-595.58,2026-05-15
T001989,C0117,cdb_aplicacao,-3869.06,2026-07-31
T001990,C0183,cdb_aplicacao,-601.38,2026-02-22
T001991,C0069,saque,-4730.8,2026-03-15
T001992,C0111,cdb_aplicacao,-1916.55,2026-08-08
T001993,C0073,saque,-3004.41,2026-07-06
T001994,C0105,saque,-2097.47,2026-07-22
T001995,C0068,saque,-153.58,2026-03-02
T001996,C0064,compra_cartao,-2260.37,2026-04-05
T001997,C0118,compra_cartao,-3424.49,2026-01-22
T001998,C0083,deposito,2349.72,2026-06-27
T001999,C0183,cdb_aplicacao,-3437.39,2026-04-09
T002000,C0066,cdb_aplicacao,-3683.16,2026-01-19
T900001,C0007,deposito,12000.0,2026-03-02
T900002,C0007,pix,-1500.0,2026-03-10
T900003,C0007,cdb_aplicacao,-5000.0,2026-04-15
T990001,C0010,deposito,100.0,2026-02-30
T990002,C0011,pix,-50.0,2026-13-01
T990003,C0012,deposito,-300.0,2026-05-05
T990004,C0013,deposito,-10.0,2026-05-06
T990005,C9999,pix,-20.0,2026-05-07
T990006,C8888,saque,-20.0,2026-05-08
T990007,C0014,resgate_magico,20.0,2026-05-09
T990008,C0015,pix,,2026-05-10
